distance_m,speed_kmh,ax_g,battery_power_kw,soc_pct,motor_temp_c,limiting_factor
67.5053,22.1464,1.9325,44.0783,99.7873,35.0000,accel
68.0055,27.1340,5.6420,80.0000,99.7771,35.0302,accel
68.5057,38.1291,20.4392,80.0000,99.7631,35.1276,accel
69.0059,63.6662,81.3513,80.0000,99.7541,35.4258,accel
69.5061,120.0000,0.0000,30.0651,99.7491,36.8576,cruise
70.0062,120.0000,0.0000,30.0651,99.7477,36.8620,cruise
70.5064,120.0000,0.0000,30.0651,99.7462,36.8665,cruise
71.0066,120.0000,0.0000,30.0651,99.7448,36.8709,cruise
71.5068,120.0000,0.0000,30.0651,99.7434,36.8754,cruise
72.0070,120.0000,0.0000,30.0651,99.7419,36.8798,cruise
72.5072,120.0000,0.0000,30.0651,99.7405,36.8842,cruise
73.0073,120.0000,0.0000,30.0651,99.7391,36.8887,cruise
73.5075,120.0000,0.0000,30.0651,99.7376,36.8931,cruise
74.0077,120.0000,0.0000,30.0651,99.7362,36.8975,cruise
74.5079,120.0000,0.0000,30.0651,99.7348,36.9020,cruise
75.0081,120.0000,0.0000,30.0651,99.7333,36.9064,cruise
75.5083,120.0000,0.0000,30.0651,99.7319,36.9108,cruise
76.0084,120.0000,0.0000,30.0651,99.7305,36.9153,cruise
76.5086,120.0000,0.0000,30.0651,99.7290,36.9197,cruise
77.0088,120.0000,0.0000,30.0651,99.7276,36.9241,cruise
77.5090,120.0000,0.0000,30.0651,99.7262,36.9286,cruise
78.0092,120.0000,0.0000,30.0651,99.7247,36.9330,cruise
78.5094,120.0000,0.0000,30.0651,99.7233,36.9374,cruise
79.0096,120.0000,0.0000,30.0651,99.7219,36.9418,cruise
79.5097,120.0000,0.0000,30.0651,99.7204,36.9463,cruise
80.0099,120.0000,0.0000,30.0651,99.7190,36.9507,cruise
80.5101,120.0000,0.0000,30.0651,99.7176,36.9551,cruise
81.0103,120.0000,0.0000,30.0651,99.7162,36.9595,cruise
81.5105,120.0000,0.0000,30.0651,99.7147,36.9640,cruise
82.0107,120.0000,0.0000,30.0651,99.7133,36.9684,cruise
82.5108,120.0000,0.0000,30.0651,99.7119,36.9728,cruise
83.0110,120.0000,0.0000,30.0651,99.7104,36.9772,cruise
83.5112,120.0000,0.0000,30.0651,99.7090,36.9816,cruise
84.0114,120.0000,0.0000,30.0651,99.7076,36.9861,cruise
84.5116,120.0000,0.0000,30.0651,99.7061,36.9905,cruise
85.0118,120.0000,0.0000,30.0651,99.7047,36.9949,cruise
85.5120,120.0000,0.0000,30.0651,99.7033,36.9993,cruise
86.0121,120.0000,0.0000,30.0651,99.7018,37.0037,cruise
86.5123,120.0000,0.0000,30.0651,99.7004,37.0081,cruise
87.0125,120.0000,-6.2807,0.0000,99.6990,37.0125,braking
87.5127,116.6241,-82.8327,0.0000,99.6990,37.0103,braking
88.0129,55.3728,-14.5253,0.0000,99.6990,37.0074,braking
88.5131,34.9107,-4.3912,0.0000,99.6990,37.0022,braking
89.0132,25.6955,-1.5332,0.0000,99.6990,36.9947,braking
89.5134,21.5700,-0.3528,0.0000,99.6990,36.9851,braking
89.9973,20.5392,0.5487,11.0893,99.6990,36.9748,accel
90.4975,22.1731,1.9540,44.6530,99.6960,36.9755,accel
90.9977,27.2060,5.7023,80.0000,99.6857,37.0046,accel
91.4979,38.2806,20.7110,80.0000,99.6717,37.1019,accel
91.9980,64.0275,80.9885,80.0000,99.6628,37.4023,accel
92.4982,120.0000,0.0000,30.0651,99.6578,38.8294,cruise
92.9984,120.0000,0.0000,30.0651,99.6563,38.8335,cruise
93.4986,120.0000,0.0000,30.0651,99.6549,38.8376,cruise
93.9988,120.0000,0.0000,30.0651,99.6535,38.8417,cruise
94.4990,120.0000,0.0000,30.0651,99.6521,38.8458,cruise
94.9991,120.0000,0.0000,30.0651,99.6506,38.8498,cruise
95.4993,120.0000,0.0000,30.0651,99.6492,38.8539,cruise
95.9995,120.0000,0.0000,30.0651,99.6478,38.8580,cruise
96.4997,120.0000,0.0000,30.0651,99.6463,38.8621,cruise
96.9999,120.0000,0.0000,30.0651,99.6449,38.8661,cruise
97.5001,120.0000,0.0000,30.0651,99.6435,38.8702,cruise
98.0002,120.0000,0.0000,30.0651,99.6420,38.8743,cruise
98.5004,120.0000,0.0000,30.0651,99.6406,38.8783,cruise
99.0006,120.0000,0.0000,30.0651,99.6392,38.8824,cruise
99.5008,120.0000,0.0000,30.0651,99.6377,38.8865,cruise
100.0010,120.0000,0.0000,30.0651,99.6363,38.8906,cruise
100.5012,120.0000,0.0000,30.0651,99.6349,38.8946,cruise
101.0014,120.0000,0.0000,30.0651,99.6334,38.8987,cruise
101.5015,120.0000,0.0000,30.0651,99.6320,38.9028,cruise
102.0017,120.0000,0.0000,30.0651,99.6306,38.9068,cruise
102.5019,120.0000,0.0000,30.0651,99.6291,38.9109,cruise
103.0021,120.0000,0.0000,30.0651,99.6277,38.9149,cruise
103.5023,120.0000,0.0000,30.0651,99.6263,38.9190,cruise
104.0025,120.0000,-26.3520,0.0000,99.6248,38.9231,braking
104.5026,105.1115,-65.2524,0.0000,99.6248,38.9204,braking
105.0028,52.4341,-12.6815,0.0000,99.6248,38.9167,braking
105.5030,33.7111,-3.9617,0.0000,99.6248,38.9105,braking
106.0032,25.1510,-1.3917,0.0000,99.6248,38.9015,braking
106.5034,21.3442,-0.2886,0.0000,99.6248,38.8902,braking
106.9799,20.5086,0.6058,12.2352,99.6248,38.8784,accel
107.4801,22.3080,2.0540,47.3709,99.6216,38.8786,accel
107.9802,27.5478,5.9877,80.0000,99.6107,38.9082,accel
108.4804,38.9927,22.0202,80.0000,99.5970,39.0092,accel
108.9806,65.7347,79.2466,80.0000,99.5882,39.3231,accel
109.4808,120.0000,0.0000,30.0651,99.5833,40.7291,cruise
109.9810,120.0000,0.0000,30.0651,99.5819,40.7328,cruise
110.4812,120.0000,0.0000,30.0651,99.5804,40.7365,cruise
110.9813,120.0000,0.0000,30.0651,99.5790,40.7402,cruise
111.4815,120.0000,0.0000,30.0651,99.5776,40.7440,cruise
111.9817,120.0000,0.0000,30.0651,99.5761,40.7477,cruise
112.4819,120.0000,0.0000,30.0651,99.5747,40.7514,cruise
112.9821,120.0000,0.0000,30.0651,99.5733,40.7552,cruise
113.4823,120.0000,0.0000,30.0651,99.5719,40.7589,cruise
113.9824,120.0000,-73.8518,0.0000,99.5704,40.7626,braking
114.4826,70.7616,-19.3567,0.0000,99.5704,40.7591,braking
114.9828,50.4512,-5.9930,0.0000,99.5704,40.7539,braking
115.4830,42.2269,-1.1124,0.0000,99.5704,40.7472,braking
115.9813,40.5238,2.6300,80.0000,99.5704,40.7399,accel
116.4814,44.4598,9.4156,80.0000,99.5597,40.7768,accel
116.9816,56.3399,33.6093,80.0000,99.5506,40.9112,accel
117.4818,86.3063,54.6547,80.0000,99.5442,41.3726,accel
117.9820,120.0000,0.0000,30.0651,99.5397,42.3264,cruise
118.4822,120.0000,0.0000,30.0651,99.5383,42.3298,cruise
118.9824,120.0000,0.0000,30.0651,99.5369,42.3332,cruise
119.4825,120.0000,0.0000,30.0651,99.5354,42.3367,cruise
119.9827,120.0000,0.0000,30.0651,99.5340,42.3401,cruise
120.4829,120.0000,0.0000,30.0651,99.5326,42.3435,cruise
120.9831,120.0000,0.0000,30.0651,99.5311,42.3470,cruise
121.4833,120.0000,0.0000,30.0651,99.5297,42.3504,cruise
121.9835,120.0000,0.0000,30.0651,99.5283,42.3538,cruise
122.4837,120.0000,-31.3744,0.0000,99.5268,42.3573,braking
122.9838,102.0278,-57.7399,0.0000,99.5268,42.3539,braking
123.4840,55.3719,-12.6596,0.0000,99.5268,42.3493,braking
123.9842,38.1569,-4.1012,0.0000,99.5268,42.3421,braking
124.4844,30.5670,-1.2154,0.0000,99.5268,42.3324,braking
124.9846,27.9243,0.4639,12.7226,99.5268,42.3212,accel
125.4764,28.9443,2.5371,74.0010,99.5243,42.3188,accel
125.9766,34.0653,7.4689,80.0000,99.5109,42.3555,accel
126.4767,45.9388,26.3056,80.0000,99.4995,42.4746,accel
126.9769,73.8650,70.3227,80.0000,99.4918,42.8212,accel
127.4771,120.0000,0.0000,30.0651,99.4871,43.9119,cruise
127.9773,120.0000,0.0000,30.0651,99.4857,43.9151,cruise
128.4775,120.0000,0.0000,30.0651,99.4843,43.9182,cruise
128.9777,120.0000,0.0000,30.0651,99.4828,43.9214,cruise
129.4778,120.0000,0.0000,30.0651,99.4814,43.9245,cruise
129.9780,120.0000,0.0000,30.0651,99.4800,43.9276,cruise
130.4782,120.0000,0.0000,30.0651,99.4785,43.9308,cruise
130.9784,120.0000,0.0000,30.0651,99.4771,43.9339,cruise
131.4786,120.0000,0.0000,30.0651,99.4757,43.9371,cruise
131.9788,120.0000,-76.3057,0.0000,99.4742,43.9402,braking
132.4790,68.5208,-21.7595,0.0000,99.4742,43.9360,braking
132.9791,43.9047,-6.4883,0.0000,99.4742,43.9293,braking
133.4793,33.2026,-2.2016,0.0000,99.4742,43.9198,braking
133.9795,28.6776,-0.2769,0.0000,99.4742,43.9082,braking
134.4690,28.0702,1.4234,39.2833,99.4742,43.8958,accel
134.9692,31.1283,4.5458,80.0000,99.4666,43.9107,accel
135.4694,39.3336,14.1684,80.0000,99.4537,43.9819,accel
135.9696,57.8716,68.4060,80.0000,99.4443,44.1907,accel
136.4698,109.7693,18.4826,80.0000,99.4388,45.2990,accel
136.9700,120.0000,0.0000,30.0651,99.4348,45.7037,cruise
137.4701,120.0000,0.0000,30.0651,99.4334,45.7065,cruise
137.9703,120.0000,0.0000,30.0651,99.4320,45.7094,cruise
138.4705,120.0000,0.0000,30.0651,99.4305,45.7122,cruise
138.9707,120.0000,0.0000,30.0651,99.4291,45.7150,cruise
139.4709,120.0000,0.0000,30.0651,99.4277,45.7178,cruise
139.9711,120.0000,0.0000,30.0651,99.4262,45.7206,cruise
140.4712,120.0000,0.0000,30.0651,99.4248,45.7234,cruise
140.9714,120.0000,-42.8065,0.0000,99.4234,45.7263,braking
141.4716,94.6344,-48.4904,0.0000,99.4234,45.7221,braking
141.9718,52.8058,-11.2137,0.0000,99.4234,45.7163,braking
142.4720,36.9087,-3.6522,0.0000,99.4234,45.7073,braking
142.9722,29.9624,-0.9887,0.0000,99.4234,45.6955,braking
143.4724,27.7848,0.6926,18.7579,99.4234,45.6819,accel
143.9685,29.3152,3.0154,80.0000,99.4196,45.6817,accel
144.4687,35.2547,9.0309,80.0000,99.4055,45.7250,accel
144.9689,48.9028,34.7610,80.0000,99.3946,45.8659,accel
145.4691,82.5381,59.6571,80.0000,99.3876,46.3209,accel
145.9693,120.0000,0.0000,30.0651,99.3831,47.3240,cruise
146.4694,120.0000,0.0000,30.0651,99.3817,47.3265,cruise
146.9696,120.0000,0.0000,30.0651,99.3803,47.3290,cruise
147.4698,120.0000,0.0000,30.0651,99.3788,47.3315,cruise
147.9700,120.0000,0.0000,30.0651,99.3774,47.3340,cruise
148.4702,120.0000,0.0000,30.0651,99.3760,47.3366,cruise
148.9704,120.0000,0.0000,30.0651,99.3745,47.3391,cruise
149.4706,120.0000,0.0000,30.0651,99.3731,47.3416,cruise
149.9707,120.0000,0.0000,30.0651,99.3717,47.3441,cruise
150.4709,120.0000,-81.7033,0.0000,99.3702,47.3466,braking
150.9711,63.3136,-17.8077,0.0000,99.3702,47.3415,braking
151.4713,41.7582,-5.5322,0.0000,99.3702,47.3331,braking
151.9715,32.2512,-1.8409,0.0000,99.3702,47.3215,braking
152.4717,28.3903,-0.0446,0.0000,99.3702,47.3075,braking
152.9600,28.2927,1.7165,48.0508,99.3702,47.2929,accel
153.4602,31.9184,5.2251,80.0000,99.3611,47.3112,accel
153.9603,41.0286,16.6296,80.0000,99.3486,47.3920,accel
154.4605,61.6310,83.3563,80.0000,99.3397,47.6280,accel
154.9607,120.0000,0.0000,30.0651,99.3346,49.0794,cruise
155.4609,120.0000,0.0000,30.0651,99.3332,49.0816,cruise
155.9611,120.0000,0.0000,30.0651,99.3318,49.0838,cruise
156.4613,120.0000,0.0000,30.0651,99.3303,49.0860,cruise
156.9614,120.0000,0.0000,30.0651,99.3289,49.0882,cruise
157.4616,120.0000,0.0000,30.0651,99.3275,49.0904,cruise
157.9618,120.0000,0.0000,30.0651,99.3260,49.0926,cruise
158.4620,120.0000,0.0000,30.0651,99.3246,49.0948,cruise
158.9622,120.0000,0.0000,30.0651,99.3232,49.0970,cruise
159.4624,120.0000,-54.0932,0.0000,99.3217,49.0992,braking
159.9625,86.7190,-39.3179,0.0000,99.3217,49.0942,braking
160.4627,50.1952,-9.7622,0.0000,99.3217,49.0871,braking
160.9629,35.7486,-3.2199,0.0000,99.3217,49.0762,braking
161.4631,29.4692,-0.7794,0.0000,99.3217,49.0621,braking
161.9614,27.7431,0.9096,24.6067,99.3217,49.0462,accel
162.4616,29.7552,3.5045,80.0000,99.3168,49.0479,accel
162.9618,36.4840,10.7545,80.0000,99.3030,49.0981,accel
163.4620,51.9508,45.7386,80.0000,99.2927,49.2619,accel
163.9621,92.2829,46.2625,80.0000,99.2864,49.8942,accel
164.4623,120.0000,0.0000,30.0651,99.2820,50.7475,cruise
164.9625,120.0000,0.0000,30.0651,99.2806,50.7494,cruise
165.4627,120.0000,0.0000,30.0651,99.2792,50.7513,cruise
165.9629,120.0000,0.0000,30.0651,99.2778,50.7532,cruise
166.4631,120.0000,0.0000,30.0651,99.2763,50.7551,cruise
166.9632,120.0000,0.0000,30.0651,99.2749,50.7570,cruise
167.4634,120.0000,0.0000,30.0651,99.2735,50.7589,cruise
167.9636,120.0000,0.0000,30.0651,99.2720,50.7608,cruise
168.4638,120.0000,-10.7269,0.0000,99.2706,50.7627,braking
168.9640,114.1740,-74.9253,0.0000,99.2706,50.7578,braking
169.4642,59.2147,-15.0209,0.0000,99.2706,50.7516,braking
169.9643,39.9494,-4.7872,0.0000,99.2706,50.7414,braking
170.4645,31.4181,-1.5307,0.0000,99.2706,50.7276,braking
170.9647,28.1499,0.1880,5.5228,99.2706,50.7112,accel
171.4536,28.5620,2.0568,58.5695,99.2695,50.6983,accel
171.9538,32.8234,6.0927,80.0000,99.2586,50.7209,accel
172.4539,43.0381,20.0702,80.0000,99.2465,50.8142,accel
172.9541,66.3693,78.5875,80.0000,99.2382,51.0874,accel
173.4543,120.0000,0.0000,30.0651,99.2333,52.4827,cruise
173.9545,120.0000,0.0000,30.0651,99.2318,52.4842,cruise
174.4547,120.0000,0.0000,30.0651,99.2304,52.4858,cruise
174.9549,120.0000,0.0000,30.0651,99.2290,52.4874,cruise
175.4550,120.0000,0.0000,30.0651,99.2275,52.4890,cruise
175.9552,120.0000,0.0000,30.0651,99.2261,52.4905,cruise
176.4554,120.0000,0.0000,30.0651,99.2247,52.4921,cruise
176.9556,120.0000,0.0000,30.0651,99.2232,52.4937,cruise
177.4558,120.0000,0.0000,30.0651,99.2218,52.4953,cruise
177.9560,120.0000,0.0000,30.0651,99.2204,52.4968,cruise
178.4561,120.0000,-72.8167,0.0000,99.2189,52.4984,braking
178.9563,71.6857,-20.1298,0.0000,99.2189,52.4923,braking
179.4565,50.7805,-6.1976,0.0000,99.2189,52.4833,braking
179.9567,42.3133,-1.2101,0.0000,99.2189,52.4718,braking
180.4551,40.4603,2.5249,80.0000,99.2189,52.4589,accel
180.9553,44.2511,9.1758,80.0000,99.2082,52.4888,accel
181.4555,55.9033,32.5857,80.0000,99.1990,52.6156,accel
181.9557,85.2618,56.0636,80.0000,99.1925,53.0559,accel
182.4559,120.0000,0.0000,30.0651,99.1881,54.0220,cruise
182.9561,120.0000,0.0000,30.0651,99.1867,54.0233,cruise
183.4563,120.0000,0.0000,30.0651,99.1852,54.0246,cruise
183.9564,120.0000,0.0000,30.0651,99.1838,54.0259,cruise
184.4566,120.0000,0.0000,30.0651,99.1824,54.0272,cruise
184.9568,120.0000,0.0000,30.0651,99.1809,54.0285,cruise
185.4570,120.0000,0.0000,30.0651,99.1795,54.0298,cruise
185.9572,120.0000,0.0000,30.0651,99.1781,54.0311,cruise
186.4574,120.0000,0.0000,30.0651,99.1766,54.0324,cruise
186.9575,120.0000,0.0000,30.0651,99.1752,54.0336,cruise
187.4577,120.0000,0.0000,30.0651,99.1738,54.0349,cruise
187.9579,120.0000,0.0000,30.0651,99.1723,54.0362,cruise
188.4581,120.0000,0.0000,30.0651,99.1709,54.0375,cruise
188.9583,120.0000,0.0000,30.0651,99.1695,54.0388,cruise
189.4585,120.0000,0.0000,30.0651,99.1680,54.0401,cruise
189.9587,120.0000,0.0000,30.0651,99.1666,54.0414,cruise
190.4588,120.0000,0.0000,30.0651,99.1652,54.0427,cruise
190.9590,120.0000,0.0000,30.0651,99.1637,54.0440,cruise
191.4592,120.0000,0.0000,30.0651,99.1623,54.0453,cruise
191.9594,120.0000,0.0000,30.0651,99.1609,54.0465,cruise
192.4596,120.0000,0.0000,30.0651,99.1594,54.0478,cruise
192.9598,120.0000,0.0000,30.0651,99.1580,54.0491,cruise
193.4599,120.0000,0.0000,30.0651,99.1566,54.0504,cruise
193.9601,120.0000,0.0000,30.0651,99.1551,54.0517,cruise
194.4603,120.0000,0.0000,30.0651,99.1537,54.0530,cruise
194.9605,120.0000,0.0000,30.0651,99.1523,54.0543,cruise
195.4607,120.0000,0.0000,30.0651,99.1508,54.0555,cruise
195.9609,120.0000,0.0000,30.0651,99.1494,54.0568,cruise
196.4610,120.0000,0.0000,30.0651,99.1480,54.0581,cruise
196.9612,120.0000,0.0000,30.0651,99.1466,54.0594,cruise
197.4614,120.0000,0.0000,30.0651,99.1451,54.0607,cruise
197.9616,120.0000,0.0000,30.0651,99.1437,54.0620,cruise
198.4618,120.0000,0.0000,30.0651,99.1423,54.0633,cruise
198.9620,120.0000,0.0000,30.0651,99.1408,54.0645,cruise
199.4622,120.0000,0.0000,30.0651,99.1394,54.0658,cruise
199.9623,120.0000,0.0000,30.0651,99.1380,54.0671,cruise
200.4625,120.0000,0.0000,30.0651,99.1365,54.0684,cruise
200.9627,120.0000,0.0000,30.0651,99.1351,54.0697,cruise
201.4629,120.0000,0.0000,30.0651,99.1337,54.0710,cruise
201.9631,120.0000,0.0000,30.0651,99.1322,54.0723,cruise
202.4633,120.0000,0.0000,30.0651,99.1308,54.0735,cruise
202.9634,120.0000,0.0000,30.0651,99.1294,54.0748,cruise
203.4636,120.0000,0.0000,30.0651,99.1279,54.0761,cruise
203.9638,120.0000,0.0000,30.0651,99.1265,54.0774,cruise
204.4640,120.0000,0.0000,30.0651,99.1251,54.0787,cruise
